ds,yhat,yhat_lower,yhat_upper
1995-09-01,-0.006338007092543729,-0.7137241701163856,0.7544487226061334
1995-10-01,0.09440793363997732,-0.6488871032149625,0.8856792158357744
1995-11-01,0.4045223190081681,-0.37413886460277823,1.1645060195293817
1995-12-01,0.5905264986381893,-0.19514296970310624,1.3433498378863726
1996-01-01,0.1640286290466602,-0.5932072403593416,0.9380872894140075
1996-02-01,0.5702919390194999,-0.18183235668518508,1.3493184628382664
1996-03-01,0.07278725215724788,-0.7094061235009712,0.81826457949375
1996-04-01,0.14476783973959623,-0.6276252795271887,0.9256449802231418
1996-05-01,0.5639015313910293,-0.2173141313900939,1.3081681943286383
1996-06-01,0.047317415416802455,-0.6661129821325933,0.8239599897161362
1996-07-01,-0.33667969311156243,-1.0521428116021503,0.4619085548024866
1996-08-01,0.3303975794147006,-0.47151835528000813,1.0994617168600382
1996-09-01,-0.01558753284004788,-0.7997650041335008,0.7746780467049986
1996-10-01,0.0978602887939164,-0.7104818976359648,0.822981606465848
1996-11-01,0.38665746062096107,-0.35893530037770016,1.208603174939535
1996-12-01,0.586515446289258,-0.19294698505643468,1.3739033276681711
1997-01-01,0.1827071928639903,-0.6068038710764732,0.9446398969558815
1997-02-01,0.5624998362143602,-0.22190515433487867,1.362239644679867
1997-03-01,0.06946676562924112,-0.6736161177899602,0.8380169858864609
1997-04-01,0.14802390081965625,-0.6162384224384176,0.8977181253207716
1997-05-01,0.5600342486778779,-0.23381918790709602,1.3196016601337577
1997-06-01,0.037261655676261274,-0.7777575129270489,0.8499578773664666
1997-07-01,-0.3442886630391334,-1.078020731647982,0.362561765065918
1997-08-01,0.32854826068197346,-0.4153812147427748,1.033961711070482
1997-09-01,-0.018831056933176687,-0.7886635611256452,0.7413612420626232
1997-10-01,0.09050968848558331,-0.729240782252075,0.8217625177909238
1997-11-01,0.386692745384007,-0.37554646347049686,1.1906093661928605
1997-12-01,0.5823242278501654,-0.17549318711207804,1.3295320413208893
1998-01-01,0.1706851265178161,-0.5813640661717295,0.9403027174623773
1998-02-01,0.5595986547532139,-0.24919264452964177,1.3230176909816496
1998-03-01,0.06743561929078659,-0.6490909877348543,0.8274371147814051
1998-04-01,0.15241270568178944,-0.590389768897508,0.9427687221288871
1998-05-01,0.5568981390653189,-0.21020449143251277,1.2799063079469282
1998-06-01,0.028432322913285818,-0.697167243377684,0.8195840689899921
1998-07-01,-0.35014547101164045,-1.1068574010604293,0.4217015599448786
1998-08-01,0.3281671848809428,-0.42432036654012717,1.1245911519262963
1998-09-01,-0.020607999025809093,-0.7924584814860437,0.7178181339569594
1998-10-01,0.08452164724126267,-0.6896955232949195,0.8585550579220275
1998-11-01,0.38799332764719763,-0.3964062784553632,1.1840833285330097
1998-12-01,0.579178376046052,-0.18167975861658336,1.4111649026998583
1999-01-01,0.16015466701392467,-0.6070220164274097,0.8436292333407291
1999-02-01,0.5580750013946784,-0.24433693719551186,1.2898239285583508
1999-03-01,0.06707008870577344,-0.7060208677880598,0.8534104312481423
1999-04-01,0.15826481648911783,-0.5597050433062508,0.8586311152636744
1999-05-01,0.5548035231326849,-0.21501253241197968,1.2865123765452169
1999-06-01,0.02104758186395078,-0.7748043910596276,0.7638284181672917
1999-07-01,-0.3541438181448844,-1.0353482864176138,0.40547088144410287
1999-08-01,0.32924846002091424,-0.38929739339319563,1.0822406387273062
1999-09-01,-0.020631772920477326,-0.8008686090894053,0.7614038697483089
1999-10-01,0.08046147098627399,-0.6294255513323058,0.854867492485551
1999-11-01,0.39093473630124587,-0.34706464923410224,1.1349986371404484
1999-12-01,0.5772862191055136,-0.20999303268644953,1.276502311733734
2000-01-01,0.15130354075031077,-0.650026829418152,0.8456449803416005
2000-02-01,0.5580820419595747,-0.24494362782689671,1.2670326607165503
2000-03-01,0.06105930818950017,-0.6917042368802621,0.8826373593091156
2000-04-01,0.13355508700824817,-0.6801959005549005,0.8777245230555087
2000-05-01,0.5531873508239178,-0.25705491759101967,1.3474191849282287
2000-06-01,0.0370481774941156,-0.6903940618194829,0.7929878119760024
2000-07-01,-0.3465183413782872,-1.163540943673321,0.36771733625614184
2000-08-01,0.32100387379247963,-0.43805826521447366,1.0672383816402402
2000-09-01,-0.02453629581780911,-0.7530212640731033,0.685341692852853
2000-10-01,0.08934211547211951,-0.6806415956189769,0.8494673987815489
2000-11-01,0.3785842299436023,-0.4055355815175731,1.1254597047579071
2000-12-01,0.5788728052678564,-0.18219077329603883,1.348207918440949
2001-01-01,0.17550949448703032,-0.5460162602379561,0.9455108928481176
2001-02-01,0.5557470804818742,-0.18983804499476126,1.296638528781706
2001-03-01,0.06321489917239193,-0.7034424260245222,0.905961879378381
2001-04-01,0.14232659034652878,-0.6395185143931212,0.8684824539914324
2001-05-01,0.5548736052857505,-0.1543234237093434,1.3705835927737138
2001-06-01,0.03265556826783206,-0.7478924817829843,0.8081710414737798
2001-07-01,-0.3483580833665079,-1.1102155160275906,0.4458030022359572
2001-08-01,0.3250333963383234,-0.4191600429557997,1.097482426774854
2001-09-01,-0.021922582616073327,-0.7634824508143746,0.7463639776883139
2001-10-01,0.08782784537756258,-0.722505820303369,0.8704833541061556
2001-11-01,0.38443424093678735,-0.46465786499032513,1.116317552319406
2001-12-01,0.580475405977799,-0.18879945205550047,1.338503508327654
2002-01-01,0.1692596433062183,-0.5916552393460109,0.9423311738409279
2002-02-01,0.5585965102023778,-0.2162581483016991,1.2957241558918355
2002-03-01,0.06681584514318736,-0.7235518607168644,0.8861571209023582
2002-04-01,0.1522162701949577,-0.604080108521244,0.8922178070622142
2002-05-01,0.5571817516140083,-0.18016887014762437,1.280011236503272
2002-06-01,0.029211985098724746,-0.7213826385989582,0.7987879577413214
2002-07-01,-0.34888576079072997,-1.116101930270333,0.3960844961863158
2002-08-01,0.329922944738526,-0.4314546853071044,1.109551114734988
2002-09-01,-0.01835618953149476,-0.7975028364930113,0.7458897970065669
2002-10-01,0.08725350477110669,-0.675792908475668,0.8465600891481739
2002-11-01,0.39106382078194957,-0.4095309267211559,1.1023047712276326
2002-12-01,0.5825765810564567,-0.18828460443435352,1.2744515102817002
2003-01-01,0.16389150762916183,-0.6010422957816505,0.9502171137298381
2003-02-01,0.5621504776148425,-0.1512710776969181,1.3701973791555564
2003-03-01,0.0714514293432339,-0.6758000066650799,0.8344774310981778
2003-04-01,0.16298479273144773,-0.5985912824293159,0.9282796508693362
2003-05-01,0.559851211250739,-0.19140904038051093,1.342808191295348
2003-06-01,0.0264339055869538,-0.6871154123862815,0.7820551906111133
2003-07-01,-0.34842978254625345,-1.155252971948939,0.42751390356604047
2003-08-01,0.3353083166459553,-0.4540053339907573,1.069856604219026
2003-09-01,-0.014226095269024075,-0.7489668834555538,0.7390000254676455
2003-10-01,0.08720181414721162,-0.6423662342598342,0.8465432178187754
2003-11-01,0.3980209004885319,-0.3247028086354609,1.135628237854379
2003-12-01,0.584707048802275,-0.1869253144040824,1.349105568634333
2004-01-01,0.1589138801838617,-0.666666609080942,0.8919419948107657
2004-02-01,0.5658818911297896,-0.16090792389439126,1.322974517747187
2004-03-01,0.06903644066180875,-0.7313492480319276,0.8247818802870076
2004-04-01,0.14172172921724166,-0.6065045716415522,0.8746084808701166
2004-05-01,0.5615373895524002,-0.21260551783535628,1.3554966323105822
2004-06-01,0.045587725959388176,-0.7071135765544497,0.8510864535216646
2004-07-01,-0.3377953963935964,-1.098824652529416,0.4400005241873479
2004-08-01,0.3299163285138676,-0.4329231616709591,1.0713783478167076
2004-09-01,-0.015434331359695602,-0.7017281053587128,0.7615854891654337
2004-10-01,0.09862747720425666,-0.6690902774963179,0.8770287971500123
2004-11-01,0.3880591021922658,-0.3920779750947058,1.1579869851749016
2004-12-01,0.5885310747904992,-0.1431745556372977,1.3666697865349735
2005-01-01,0.18535727452612882,-0.595924432621938,0.9610770733471888
2005-02-01,0.5657843710374957,-0.21333798971580736,1.3137383217811363
2005-03-01,0.07332435492038061,-0.6655322757148652,0.8364410572026054
2005-04-01,0.15251594327166418,-0.5793030591148647,0.9413769878371082
2005-05-01,0.5651402780598839,-0.23367501331337084,1.3522538658294707
2005-06-01,0.04300213821921356,-0.760599846465007,0.7372461690474762
2005-07-01,-0.3379341935662308,-1.1028160387907269,0.45902028953252777
2005-08-01,0.3355371833158102,-0.3727442771419892,1.1080444914695977
2005-09-01,-0.011338898461354413,-0.7916728131728857,0.7971996781035845
2005-10-01,0.09848884938125975,-0.6572023855791799,0.8423134992487527
2005-11-01,0.3951751421176849,-0.35404788161776507,1.1914121954974175
2005-12-01,0.5912936284705025,-0.16773988498965817,1.3591529240738398
2006-01-01,0.18015776448771584,-0.6024015699943934,0.9017589835553771
2006-02-01,0.5695745300727146,-0.1605671413989945,1.3131518267320441
2006-03-01,0.07786603157112726,-0.6838321229983935,0.831100695064906
2006-04-01,0.1633463553117137,-0.6033857737425553,0.8952490033242789
2006-05-01,0.5683187925818709,-0.27724948467619,1.30531034351005
2006-06-01,0.040356213779389916,-0.7083186313145836,0.7841656203941736
2006-07-01,-0.3377345762588907,-1.1084076281014597,0.3924569321649321
2006-08-01,0.3410813169832311,-0.4006735815890224,1.1043482585479918
2006-09-01,-0.007190629573925994,-0.751816424491006,0.7480205404137262
2006-10-01,0.0984260205798014,-0.7059411517909054,0.8702879934307548
2006-11-01,0.4022435243034768,-0.40833307936985863,1.1921446783150424
2006-12-01,0.5937632404291763,-0.18576182046010278,1.3370758213918383
2007-01-01,0.17508535471477135,-0.542054856195466,0.9222260145760589
2007-02-01,0.5733515209406242,-0.2262513685587446,1.2567478938540195
2007-03-01,0.08265897249886434,-0.6767031092083379,0.8250194863468134
2007-04-01,0.17419953212730185,-0.5418300857571899,0.9929015055578413
2007-05-01,0.5710729147499469,-0.2004459669001087,1.3409960936796212
2007-06-01,0.03766280532632155,-0.7393580160805326,0.8079765695775722
2007-07-01,-0.3371939187034677,-1.1144083123223747,0.4309046756519933
2007-08-01,0.34654419130744074,-0.4780180248957342,1.108984638308059
2007-09-01,-0.0029902097888648005,-0.7515028756639297,0.7330390962750072
2007-10-01,0.09843771009700394,-0.6651453139826615,0.8758342797690094
2007-11-01,0.40925680725700675,-0.34521847247044646,1.1890323320458605
2007-12-01,0.5959429660403711,-0.20694461529176972,1.3949211683781164
2008-01-01,0.17014980824060333,-0.6003962047319364,0.9273122869557523
2008-02-01,0.5771178300052038,-0.17656123206639512,1.2887599268840781
2008-03-01,0.08027238965792671,-0.6857720965924414,0.8392635280694721
2008-04-01,0.15295768911611943,-0.5956388262917586,0.9025213612828616
2008-05-01,0.5727733600022031,-0.23871778980686212,1.3577049232309168
2008-06-01,0.056823707311846744,-0.7359826299629985,0.8269407177133736
2008-07-01,-0.32655940449017606,-1.072704543668107,0.417742459147335
2008-08-01,0.34115233132000705,-0.41065458383329945,1.106839182083334
2008-09-01,-0.00419831765086226,-0.7808089336064665,0.787563323001872
2008-10-01,0.1098635007095158,-0.6336812253071826,0.9176886066143821
2008-11-01,0.3992951358204146,-0.3309513466693207,1.1327902781139676
2008-12-01,0.599767118215044,-0.14555539195247344,1.3955932200546668
2009-01-01,0.1965933280736764,-0.6369254278357783,0.960268695852073
2009-02-01,0.5770204347079065,-0.2354246384275869,1.3366803655784827
2009-03-01,0.08456042773408082,-0.6953499752619282,0.9127365648372258
2009-04-01,0.16375202620839235,-0.6017423197807816,0.9946811407342647
2009-05-01,0.5763763707929503,-0.16728706872975063,1.4144432059637866
2009-06-01,0.05423824107520611,-0.629631273889106,0.8249240700193164
2009-07-01,-0.32669807720586086,-1.1065097138904045,0.419898241302361
2009-08-01,0.3467733136307031,-0.37388194240967276,1.0874343319986364
2009-09-01,-0.00010275419196556501,-0.8107688337570044,0.7614173714022072
2009-10-01,0.1097250071549758,-0.6550928208316033,0.9186713273105479
2009-11-01,0.4064113138459119,-0.3507768856342736,1.1940107426311526
2009-12-01,0.6025298122402583,-0.1622317886046615,1.4139947102240356
2010-01-01,0.19139396070039394,-0.5137003894135554,0.9257901612093771
2010-02-01,0.580810738728311,-0.20469704614923848,1.4520001868409738
2010-03-01,0.08910225146547518,-0.6882708062394324,0.8950187216141336
2010-04-01,0.17458258764903467,-0.6117305486414658,0.949291999758022
2010-05-01,0.579555036960718,-0.13937756189421907,1.3791087251034353
2010-06-01,0.051592470601166146,-0.7147319087524769,0.8164865319565922
2010-07-01,-0.32649830739553704,-1.0500963036846398,0.4161467494668223
2010-08-01,0.35231759828952103,-0.35886421056753354,1.106304015734021
2010-09-01,0.00404566432880793,-0.7300028192257184,0.7531619671522417
2010-10-01,0.10966232667267908,-0.6348193140707484,0.8540257445745684
2010-11-01,0.4134798429928853,-0.36449280670162826,1.1639886066277518
2010-12-01,0.6049995713087247,-0.1367288306698292,1.395641805775243
2011-01-01,0.1863216981907763,-0.6032738121231197,0.9041423331319232
2011-02-01,0.5845878684857992,-0.1632503719959292,1.396660402959803
2011-03-01,0.09389532371937157,-0.6416531549029921,0.8669255921212042
2011-04-01,0.18543588741692152,-0.6179168476065141,0.8873138701384746
2011-05-01,0.5823092739775055,-0.15902842470197054,1.3396928134262949
2011-06-01,0.048899168623038475,-0.7359767767171397,0.790285371352956
2011-07-01,-0.3259575514688364,-1.0731138693689548,0.3744740098122976
2011-08-01,0.3577805626111499,-0.3904666403274283,1.07289820692321
2011-09-01,0.008246165584025605,-0.7869170955567596,0.8243436797561177
2011-10-01,0.10967408940775367,-0.6718057459089442,0.8316297732384255
2011-11-01,0.42049319127902685,-0.32338476141353345,1.160523277931446
2011-12-01,0.6071793546216413,-0.17837789023829156,1.3499528930448885
2012-01-01,0.18138620153305043,-0.5697407648223611,0.8839914314918136
2012-02-01,0.5883542280089319,-0.15652828211618533,1.3368802988799395
2012-03-01,0.09150879206883267,-0.6644094826997414,0.9087312249303818
2012-04-01,0.1641940961541793,-0.5402253934718686,0.8766452217776586
2012-05-01,0.5840097715182402,-0.17511891237918745,1.3292729915098191
2012-06-01,0.06806012345507614,-0.709263203750873,0.8717809181804917
2012-07-01,-0.3153229838690169,-1.0789340398256275,0.4758197172236245
2012-08-01,0.35238875656832247,-0.38071241737421974,1.1076152764198663
2012-09-01,0.007038112224653503,-0.7782627151638075,0.817480400775622
2012-10-01,0.12109993506290709,-0.6241794707295181,0.9400220435875761
2012-11-01,0.4105315748010396,-0.3516875975063819,1.1883224896093612
2012-12-01,0.6110035616735912,-0.12785567056385283,1.3620922790482877
2013-01-01,0.20782978019318518,-0.5434236790750271,1.0362731389635644
2013-02-01,0.588256895488507,-0.18950639275342607,1.3312605634380739
2013-03-01,0.09579689633754096,-0.6868095648684238,0.8636206163550882
2013-04-01,0.1749885034728102,-0.5169683626052719,0.9686812578944193
2013-05-01,0.5876128564390176,-0.19310265042098773,1.3237556933775383
2013-06-01,0.0654747353823299,-0.6893066101584971,0.8867096024787287
2013-07-01,-0.31546157822513604,-1.1089840172157104,0.5132355452737639
2013-08-01,0.3580098174408819,-0.3723376447481782,1.1578349530708152
2013-09-01,0.011133754447674143,-0.7524894417677658,0.742006950911514
2013-10-01,0.12096152046827614,-0.6416054177662626,0.8744271341077148
2013-11-01,0.41764783198869193,-0.3574267587805481,1.180046596136942
2013-12-01,0.6137663350566588,-0.10964606776725215,1.38216847489415
2014-01-01,0.2026304883462017,-0.5523719104993705,0.9848125964154053
2014-02-01,0.5920472712035715,-0.17528403426710273,1.3625280134230826
2014-03-01,0.10033878884571229,-0.7325922625283917,0.87739913609606
2014-04-01,0.18581913045961657,-0.5972109107632444,1.0050247088951356
2014-05-01,0.5907915850266048,-0.20407791823376742,1.3988476993354375
2014-06-01,0.06282902409750829,-0.6970962818701555,0.826039648771915
2014-07-01,-0.31526174864400536,-1.0179951493754278,0.5331306425845208
2014-08-01,0.36355416247146477,-0.3755966876519352,1.1126077618374395
2014-09-01,0.015282233787632882,-0.7339590500553789,0.7355246320302669
2014-10-01,0.12089890123817297,-0.632195477262205,0.9061494123331618
2014-11-01,0.424716422835205,-0.35463280807069725,1.2127447477364937
2014-12-01,0.6162361562576695,-0.1618154017425181,1.3770588946205136
2015-01-01,0.1975582884166474,-0.6262840776911227,0.918374870632536
2015-02-01,0.5958244639884325,-0.16959162928927032,1.3857213854783335
2015-03-01,0.10513192398826143,-0.713113083442718,0.937979108343829
2015-04-01,0.1966724929627268,-0.5887599348091819,0.9584345080233421
2015-05-01,0.593545884629927,-0.16625269090716663,1.2943067025232506
2015-06-01,0.06013578527298713,-0.7322921362609253,0.8218801862832955
2015-07-01,-0.31472092901482607,-1.0534690812672969,0.46591921780516626
2015-08-01,0.3690171910627642,-0.3834117260725518,1.1027620082212672
2015-09-01,0.019482800033159692,-0.7241852039847431,0.7564888225072426
2015-10-01,0.1209107296610405,-0.6553930577081966,0.8941851236611108
2015-11-01,0.4317298368877126,-0.3622688354185344,1.2525266675933915
2015-12-01,0.6184160054130852,-0.1032899952335887,1.365631050401362
2016-01-01,0.19262285767998777,-0.5388828330739821,0.9616006036849277
2016-02-01,0.5995908895112936,-0.15577845287977085,1.3279739368784897
2016-03-01,0.1027454585812401,-0.6159274328261731,0.8451851925985818
2016-04-01,0.17543076802209923,-0.5556523017014285,0.9365277757055802
2016-05-01,0.5952464485688214,-0.1820196550006852,1.3247141388113122
2016-06-01,0.07929680586118298,-0.6862089526030104,0.8676462476524891
2016-07-01,-0.30408629628017825,-1.1194682960676274,0.45329982192111024
2016-08-01,0.36362564388175345,-0.45986217451008216,1.1216670939371476
2016-09-01,0.018275199262601877,-0.7363531726073517,0.7685680805284234
2016-10-01,0.13233721538268145,-0.6259954725269008,0.9029316292415108
2016-11-01,0.4217690548453188,-0.37156540278969086,1.176279820653269
2016-12-01,0.6222412349996893,-0.09235644731109917,1.3601878986535392
2017-01-01,0.21906764921006175,-0.4967228838905628,1.0188095394155785
2017-02-01,0.5994949601960453,-0.10363097907695164,1.4296785150400173
2017-03-01,0.10703513779794813,-0.6438620368727936,0.8680436375221704
2017-04-01,0.1862269406240043,-0.6303937887564648,0.9570230937802056
2017-05-01,0.5988514829683051,-0.15398151242865493,1.323026305484386
2017-06-01,0.07671355760228044,-0.6711089274384935,0.8658422817668647
2017-07-01,-0.30422256662704344,-1.0814113708389819,0.4710690022321294
2017-08-01,0.3692490247297055,-0.40363952149198024,1.1162976485147478
2017-09-01,0.02237315742722054,-0.7499932736625573,0.7597737729269586
2017-10-01,0.1322011139914281,-0.6562611227817063,0.8494531802510255
2017-11-01,0.42888762240690326,-0.3487519801752416,1.1535833480903455
2017-12-01,0.6250063160185716,-0.1409746442484672,1.4176788613382283
2018-01-01,0.2138706662032394,-0.4983843296556643,1.001989803115592
2018-02-01,0.6032876459556455,-0.05313700545039265,1.3724002592742688
2018-03-01,0.11157934089569316,-0.5951832516249391,0.8569899466694691
2018-04-01,0.19705987880373288,-0.5239465770139895,0.9821148422110457
2018-05-01,0.6020325233327496,-0.17622164691094788,1.380055014051483
2018-06-01,0.07407015869769418,-0.6900818707715914,0.8441997339243984
2018-07-01,-0.30402042408172875,-1.1315295222856505,0.464965053813627
2018-08-01,0.3747956833278416,-0.38947727617357464,1.0994667933457474
2018-09-01,0.026523950938171725,-0.7480008539768291,0.7838246926356162
2018-10-01,0.13214080835067643,-0.6206406862591097,0.8945418838669015
2018-11-01,0.4359585262418657,-0.3351089291923153,1.184944032124687
2018-12-01,0.6274784496263985,-0.12658830934054607,1.3792241546601889
2019-01-01,0.2088007780794233,-0.5728358124985776,0.9661573399457
2019-02-01,0.6070671499454663,-0.13201939634533882,1.420790564966725
2019-03-01,0.11637478724309547,-0.6318265661550725,0.8741011612540621
2019-04-01,0.20791555251170418,-0.5939040161017537,0.8864209991782357
2019-05-01,0.604789134140906,-0.12504585240540023,1.3952680342401291
2019-06-01,0.07137923035741903,-0.7561717478004988,0.8990704126985788
2019-07-01,-0.30347729466580337,-1.0524247074567141,0.4560668954337655
2019-08-01,0.3802610209852243,-0.33461312610955574,1.1508812780809925
2019-09-01,0.030726825529030194,-0.7690388834779252,0.8050133728250709
2019-10-01,0.13215494442147882,-0.6220122879123225,0.9027528819494508
2019-11-01,0.4429742472216268,-0.3034116942620176,1.1955607978071565
2019-12-01,0.6296606050115445,-0.14691216869737295,1.4027907320536661
2020-01-01,0.20386765285191638,-0.5562629067719836,0.9331900940250124
2020-02-01,0.6108358802566882,-0.16557795654284604,1.4123997760696658
2020-03-01,0.11399063228239104,-0.658970092540545,0.9097150261352639
2020-04-01,0.18667613729666627,-0.569352229919175,0.9421648306152023
2020-05-01,0.6064920071080158,-0.1300755276545962,1.3793527095000182
2020-06-01,0.09054255997373362,-0.7077119501162448,0.853093003355092
2020-07-01,-0.292840352903025,-1.0221244881973715,0.47305656485889386
2020-08-01,0.37487158846326996,-0.43459746034352764,1.1731287784957656
2020-09-01,0.029521145048515912,-0.6883409569305474,0.7773426745797638
2020-10-01,0.1435831623341024,-0.6453526606789128,0.9142806722058388
2020-11-01,0.4330150030011509,-0.35287165901613365,1.182139575633168
2020-12-01,0.633487184321041,-0.1772149010136173,1.3735179404476874
2021-01-01,0.23031359973572688,-0.510811888348769,0.9843933139008391
2021-02-01,0.6107409119260885,-0.1067249326206375,1.3353013162518772
2021-03-01,0.11828109061584705,-0.6291240359360549,0.8926488916262956
2021-04-01,0.19747289464619278,-0.5551550230109363,0.9454976090382066
2021-05-01,0.6100974381560562,-0.20983585124957702,1.4030827803071297
